city,cityLabel,city_population,city_coordinate_location,sister,sisterLabel,sister_population,sister_coordinate_location
http://www.wikidata.org/entity/Q637555,Montego Bay,110115,Point(-77.916666666 18.466666666),http://www.wikidata.org/entity/Q8673,Lagos,14862000,Point(3.4 6.45)
http://www.wikidata.org/entity/Q653855,Cieszanów,1902,Point(23.13163 50.24564),http://www.wikidata.org/entity/Q8770,Radeburg,7239,Point(13.725555555 51.2125)
http://www.wikidata.org/entity/Q653855,Cieszanów,1902,Point(23.13163 50.24564),http://www.wikidata.org/entity/Q8770,Radeburg,7325,Point(13.725555555 51.2125)
http://www.wikidata.org/entity/Q638704,Béchar,165627,Point(-2.2 31.633333333),http://www.wikidata.org/entity/Q12191,Nantes,314138,Point(-1.553888888 47.217222222)
http://www.wikidata.org/entity/Q622030,Palos de la Frontera,11742,Point(-6.8932258 37.2277697),http://www.wikidata.org/entity/Q13410,Latina,126470,Point(12.9037 41.467597222)
http://www.wikidata.org/entity/Q622592,Raahe,25165,Point(24.479166666 64.684722222),http://www.wikidata.org/entity/Q15335,Sosnovyj Bor,68013,Point(29.1 59.9)
http://www.wikidata.org/entity/Q616877,Louny,18156,Point(13.796762432 50.357078457),http://www.wikidata.org/entity/Q15757,Suzdal',9749,Point(40.448888888 56.421111111)
http://www.wikidata.org/entity/Q637555,Montego Bay,110115,Point(-77.916666666 18.466666666),http://www.wikidata.org/entity/Q23556,Atlanta,486290,Point(-84.390277777 33.756944444)
http://www.wikidata.org/entity/Q639674,Banfora,117200,Point(-4.758888888 10.630833333),http://www.wikidata.org/entity/Q25213,Trino,7085,Point(8.296111111 45.195277777)
http://www.wikidata.org/entity/Q622592,Raahe,25165,Point(24.479166666 64.684722222),http://www.wikidata.org/entity/Q25409,Košice,238593,Point(21.25 48.716666666)
http://www.wikidata.org/entity/Q653364,Atami,35276,Point(139.071666666 35.096111111),http://www.wikidata.org/entity/Q33962,Sanremo,54529,Point(7.775 43.8175)
http://www.wikidata.org/entity/Q643081,Nuevitas,38995,Point(-77.264444444 21.540277777),http://www.wikidata.org/entity/Q37836,Milwaukee,600155,Point(-87.95 43.05)
http://www.wikidata.org/entity/Q661038,Fukuyama,459576,Point(133.3625 34.485833333),http://www.wikidata.org/entity/Q40626,Tacloban,251881,Point(125.003888888 11.244444444)
http://www.wikidata.org/entity/Q545707,Mascara,108587,Point(0.133333333 35.4),http://www.wikidata.org/entity/Q40738,Bursa,2901396,Point(29.066666666 40.183333333)
http://www.wikidata.org/entity/Q647079,Chichibu,59101,Point(139.085555555 35.991666666),http://www.wikidata.org/entity/Q42056,Gangneung,215677,Point(128.896111111 37.755555555)
http://www.wikidata.org/entity/Q637928,Kimitsu,81355,Point(139.9025 35.330555555),http://www.wikidata.org/entity/Q42134,Uiwang,154879,Point(126.968333333 37.344722222)
http://www.wikidata.org/entity/Q661038,Fukuyama,459576,Point(133.3625 34.485833333),http://www.wikidata.org/entity/Q42157,Pohang,520305,Point(129.365 36.032222222)
http://www.wikidata.org/entity/Q639340,Pando,25949,Point(-55.958333333 -34.716666666),http://www.wikidata.org/entity/Q46655,Loria,9358,Point(11.866666666 45.733333333)
http://www.wikidata.org/entity/Q643883,Sialkot,655852,Point(74.533333333 32.5),http://www.wikidata.org/entity/Q48338,Kayseri,1389680,Point(35.4875 38.7225)
http://www.wikidata.org/entity/Q647543,Arrecife,64645,Point(-13.550555555 28.9625),http://www.wikidata.org/entity/Q48344,Recife,1653461,Point(-34.880833333 -8.053888888)
http://www.wikidata.org/entity/Q656189,Ensenada,557430,Point(-116.605833333 31.857777777),http://www.wikidata.org/entity/Q49243,Riverside,303871,Point(-117.396127777 33.948063888)
http://www.wikidata.org/entity/Q622030,Palos de la Frontera,11742,Point(-6.8932258 37.2277697),http://www.wikidata.org/entity/Q51103,Cali,2471474,Point(-76.519722222 3.44)
http://www.wikidata.org/entity/Q653402,Shimoda,20499,Point(138.945277777 34.679444444),http://www.wikidata.org/entity/Q54264,Newport,24672,Point(-71.312622 41.488002)
http://www.wikidata.org/entity/Q616877,Louny,18156,Point(13.796762432 50.357078457),http://www.wikidata.org/entity/Q58006,Zschopau,9214,Point(13.066666666 50.75)
http://www.wikidata.org/entity/Q653478,Mishima,107416,Point(138.918611111 35.118611111),http://www.wikidata.org/entity/Q58294,Lishui,2116957,Point(119.916666666 28.45)
http://www.wikidata.org/entity/Q653364,Atami,35276,Point(139.071666666 35.096111111),http://www.wikidata.org/entity/Q59095,Zhuhai,1891100,Point(113.56778 22.27694)
http://www.wikidata.org/entity/Q622592,Raahe,25165,Point(24.479166666 64.684722222),http://www.wikidata.org/entity/Q59169,Mo i Rana,18899,Point(14.166666666 66.316666666)
http://www.wikidata.org/entity/Q653364,Atami,35276,Point(139.071666666 35.096111111),http://www.wikidata.org/entity/Q81398,Acapulco,673478,Point(-99.8870087 16.8628695)
http://www.wikidata.org/entity/Q490643,Kökšetau,139063,Point(69.396919444 53.28245),http://www.wikidata.org/entity/Q94919,Waukesha,1456,Point(-88.231666666 43.011666666)
http://www.wikidata.org/entity/Q490643,Kökšetau,139063,Point(69.396919444 53.28245),http://www.wikidata.org/entity/Q94919,Waukesha,70718,Point(-88.231666666 43.011666666)
http://www.wikidata.org/entity/Q653855,Cieszanów,1902,Point(23.13163 50.24564),http://www.wikidata.org/entity/Q103022,Capannoli,6359,Point(10.669722222 43.59)
http://www.wikidata.org/entity/Q547479,Dunakeszi,43990,Point(19.138055555 47.629722222),http://www.wikidata.org/entity/Q111150,Casalgrande,19234,Point(10.73942 44.58975)
http://www.wikidata.org/entity/Q637555,Montego Bay,110115,Point(-77.916666666 18.466666666),http://www.wikidata.org/entity/Q117040,Santiago di Cuba,444851,Point(-75.820555555 20.028333333)
http://www.wikidata.org/entity/Q658230,Kelmė,7499,Point(22.933333333 55.633333333),http://www.wikidata.org/entity/Q124375,Hódmezővásárhely,43311,Point(20.318888888 46.430277777)
http://www.wikidata.org/entity/Q656189,Ensenada,557430,Point(-116.605833333 31.857777777),http://www.wikidata.org/entity/Q124739,Tijuana,1964788,Point(-117.037155 32.536447)
http://www.wikidata.org/entity/Q653855,Cieszanów,1902,Point(23.13163 50.24564),http://www.wikidata.org/entity/Q126670,Diósd,11393,Point(18.945833333 47.404166666)
http://www.wikidata.org/entity/Q661038,Fukuyama,459576,Point(133.3625 34.485833333),http://www.wikidata.org/entity/Q133116,Hamilton,536917,Point(-79.869166666 43.256666666)
http://www.wikidata.org/entity/Q487981,Benidorm,70450,Point(-0.131388888 38.534166666),http://www.wikidata.org/entity/Q134762,Eilat,51935,Point(34.95 29.55)
http://www.wikidata.org/entity/Q656988,Nurmes,7996,Point(29.133333333 63.544444444),http://www.wikidata.org/entity/Q156453,Ørsta,10825,Point(6.132222222 62.200277777)
http://www.wikidata.org/entity/Q653797,Brzozów,26615,Point(22.019444444 49.695277777),http://www.wikidata.org/entity/Q156593,Sambir,34444,Point(23.2 49.516666666)
http://www.wikidata.org/entity/Q653797,Brzozów,26615,Point(22.019444444 49.695277777),http://www.wikidata.org/entity/Q156593,Sambir,35026,Point(23.2 49.516666666)
http://www.wikidata.org/entity/Q639241,Międzyrzecz,18459,Point(15.57801 52.44461),http://www.wikidata.org/entity/Q158095,Distretto di Charlottenburg-Wilmersdorf,334351,Point(13.283333333 52.5)
http://www.wikidata.org/entity/Q639241,Międzyrzecz,18459,Point(15.57801 52.44461),http://www.wikidata.org/entity/Q158095,Distretto di Charlottenburg-Wilmersdorf,343592,Point(13.283333333 52.5)
http://www.wikidata.org/entity/Q639241,Międzyrzecz,18459,Point(15.57801 52.44461),http://www.wikidata.org/entity/Q158876,distretto di Reinickendorf,266408,Point(13.333333333 52.566666666)
http://www.wikidata.org/entity/Q630692,Saint Ann's Bay,13671,Point(-77.20166667 18.435),http://www.wikidata.org/entity/Q170497,Gloucester,145563,Point(-2.244444444 51.864444444)
http://www.wikidata.org/entity/Q657744,Căuşeni,15939,Point(29.413888888 46.644166666),http://www.wikidata.org/entity/Q188673,Târgoviște,79610,Point(25.457222222 44.924444444)
http://www.wikidata.org/entity/Q661038,Fukuyama,459576,Point(133.3625 34.485833333),http://www.wikidata.org/entity/Q188705,Maui,144444,Point(-156.333333333 20.8)
http://www.wikidata.org/entity/Q661038,Fukuyama,459576,Point(133.3625 34.485833333),http://www.wikidata.org/entity/Q192926,Kazanlak,49670,Point(25.393238 42.618748)
http://www.wikidata.org/entity/Q661038,Fukuyama,459576,Point(133.3625 34.485833333),http://www.wikidata.org/entity/Q192926,Kazanlak,56047,Point(25.393238 42.618748)
http://www.wikidata.org/entity/Q656988,Nurmes,7996,Point(29.133333333 63.544444444),http://www.wikidata.org/entity/Q193922,Segeža,26666,Point(34.32218 63.74147)
http://www.wikidata.org/entity/Q621925,Tenkodogo,58600,Point(-0.366666666 11.783333333),http://www.wikidata.org/entity/Q194138,Chinon,8145,Point(0.242777777 47.166944444)
http://www.wikidata.org/entity/Q653364,Atami,35276,Point(139.071666666 35.096111111),http://www.wikidata.org/entity/Q199609,Ōita,477186,Point(131.606666666 33.233333333)
http://www.wikidata.org/entity/Q616877,Louny,18156,Point(13.796762432 50.357078457),http://www.wikidata.org/entity/Q204239,Barendrecht,48673,Point(4.533333333 51.85)
http://www.wikidata.org/entity/Q488052,Olivenza,11912,Point(-7.100731 38.685744),http://www.wikidata.org/entity/Q206933,Leiria,126897,Point(-8.806944444 39.743055555)
http://www.wikidata.org/entity/Q487981,Benidorm,70450,Point(-0.131388888 38.534166666),http://www.wikidata.org/entity/Q207967,Le Cannet,41471,Point(7.018611111 43.576111111)
http://www.wikidata.org/entity/Q622030,Palos de la Frontera,11742,Point(-6.8932258 37.2277697),http://www.wikidata.org/entity/Q210887,Sanlúcar de Barrameda,69205,Point(-6.353888888 36.778888888)
http://www.wikidata.org/entity/Q653478,Mishima,107416,Point(138.918611111 35.118611111),http://www.wikidata.org/entity/Q212984,New Plymouth,53988,Point(174.074166666 -39.057777777)
http://www.wikidata.org/entity/Q653478,Mishima,107416,Point(138.918611111 35.118611111),http://www.wikidata.org/entity/Q212984,New Plymouth,55300,Point(174.074166666 -39.057777777)
http://www.wikidata.org/entity/Q653478,Mishima,107416,Point(138.918611111 35.118611111),http://www.wikidata.org/entity/Q212984,New Plymouth,57600,Point(174.074166666 -39.057777777)
http://www.wikidata.org/entity/Q656189,Ensenada,557430,Point(-116.605833333 31.857777777),http://www.wikidata.org/entity/Q214215,La Paz,250141,Point(-110.306666666 24.148611111)
http://www.wikidata.org/entity/Q487981,Benidorm,70450,Point(-0.131388888 38.534166666),http://www.wikidata.org/entity/Q235190,Manizales,434403,Point(-75.484722222 5.066111111)
http://www.wikidata.org/entity/Q637863,Arcos de la Frontera,30818,Point(-5.8063128 36.7482937),http://www.wikidata.org/entity/Q241708,Anticoli Corrado,896,Point(12.983333333 42.016666666)
http://www.wikidata.org/entity/Q633911,Chigasaki,242347,Point(139.404722222 35.333888888),http://www.wikidata.org/entity/Q242783,Okazaki,385376,Point(137.166666666 34.95)
http://www.wikidata.org/entity/Q661038,Fukuyama,459576,Point(133.3625 34.485833333),http://www.wikidata.org/entity/Q242783,Okazaki,385376,Point(137.166666666 34.95)
http://www.wikidata.org/entity/Q653364,Atami,35276,Point(139.071666666 35.096111111),http://www.wikidata.org/entity/Q273059,Cascais,206479,Point(-9.420555555 38.696944444)
http://www.wikidata.org/entity/Q658230,Kelmė,7499,Point(22.933333333 55.633333333),http://www.wikidata.org/entity/Q319445,Biłgoraj,27290,Point(22.733333333 50.55)
http://www.wikidata.org/entity/Q653402,Shimoda,20499,Point(138.945277777 34.679444444),http://www.wikidata.org/entity/Q378225,Hagi,44118,Point(131.398888888 34.407777777)
http://www.wikidata.org/entity/Q622030,Palos de la Frontera,11742,Point(-6.8932258 37.2277697),http://www.wikidata.org/entity/Q384934,Ōfunato,34568,Point(141.708333333 39.082222222)
http://www.wikidata.org/entity/Q637928,Kimitsu,81355,Point(139.9025 35.330555555),http://www.wikidata.org/entity/Q387211,Kamogawa,31554,Point(140.098888888 35.114166666)
http://www.wikidata.org/entity/Q622592,Raahe,25165,Point(24.479166666 64.684722222),http://www.wikidata.org/entity/Q411080,Aiud,22876,Point(23.716666666 46.310277777)
http://www.wikidata.org/entity/Q646755,Tateyama,44692,Point(139.87 34.996666666),http://www.wikidata.org/entity/Q430267,Bellingham,80885,Point(-122.475 48.750277777)
http://www.wikidata.org/entity/Q622592,Raahe,25165,Point(24.479166666 64.684722222),http://www.wikidata.org/entity/Q430780,Skellefteå,73246,Point(20.95 64.75)
http://www.wikidata.org/entity/Q653478,Mishima,107416,Point(138.918611111 35.118611111),http://www.wikidata.org/entity/Q485176,Pasadena,137122,Point(-118.131944444 34.156111111)
http://www.wikidata.org/entity/Q656988,Nurmes,7996,Point(29.133333333 63.544444444),http://www.wikidata.org/entity/Q487502,Laholm,26117,Point(13.033333333 56.516666666)
http://www.wikidata.org/entity/Q643081,Nuevitas,38995,Point(-77.264444444 21.540277777),http://www.wikidata.org/entity/Q488869,Benalmádena,69144,Point(-4.553502311 36.5968975)
http://www.wikidata.org/entity/Q656189,Ensenada,557430,Point(-116.605833333 31.857777777),http://www.wikidata.org/entity/Q488924,Oceanside,174558,Point(-117.325833333 33.211666666)
http://www.wikidata.org/entity/Q551422,Dzierzgoń,5413,Point(19.351388888 53.923333333),http://www.wikidata.org/entity/Q503180,comune di Finspång,21850,Point(15.786944444 58.709166666)
http://www.wikidata.org/entity/Q622030,Palos de la Frontera,11742,Point(-6.8932258 37.2277697),http://www.wikidata.org/entity/Q512009,San Sebastián de la Gomera,9258,Point(-17.11 28.092222)
http://www.wikidata.org/entity/Q551422,Dzierzgoń,5413,Point(19.351388888 53.923333333),http://www.wikidata.org/entity/Q515822,Sittensen,5899,Point(9.5 53.283333333)
http://www.wikidata.org/entity/Q653855,Cieszanów,1902,Point(23.13163 50.24564),http://www.wikidata.org/entity/Q538801,Argenbühl,6527,Point(9.959166666 47.688055555)
http://www.wikidata.org/entity/Q551422,Dzierzgoń,5413,Point(19.351388888 53.923333333),http://www.wikidata.org/entity/Q588905,Finsterwalde,15968,Point(13.71021 51.628243)
http://www.wikidata.org/entity/Q622030,Palos de la Frontera,11742,Point(-6.8932258 37.2277697),http://www.wikidata.org/entity/Q615722,Santa Fe,15222,Point(-3.718055555 37.189444444)
http://www.wikidata.org/entity/Q653402,Shimoda,20499,Point(138.945277777 34.679444444),http://www.wikidata.org/entity/Q666317,Numata,44782,Point(139.0427525 36.6439271)
http://www.wikidata.org/entity/Q639674,Banfora,117200,Point(-4.758888888 10.630833333),http://www.wikidata.org/entity/Q688473,Chauvigny,7045,Point(0.646666666 46.568611111)
http://www.wikidata.org/entity/Q616877,Louny,18156,Point(13.796762432 50.357078457),http://www.wikidata.org/entity/Q728965,Lučenec,27991,Point(19.670833333 48.331388888)
http://www.wikidata.org/entity/Q658230,Kelmė,7499,Point(22.933333333 55.633333333),http://www.wikidata.org/entity/Q731915,Ogre,22978,Point(24.604722222 56.816944444)
http://www.wikidata.org/entity/Q551422,Dzierzgoń,5413,Point(19.351388888 53.923333333),http://www.wikidata.org/entity/Q732986,Salaspils,17905,Point(24.35 56.861388888)
http://www.wikidata.org/entity/Q622030,Palos de la Frontera,11742,Point(-6.8932258 37.2277697),http://www.wikidata.org/entity/Q748867,Baiona,12129,Point(-8.8500865 42.1199257)
http://www.wikidata.org/entity/Q647051,Telenești,7227,Point(28.365555555 47.499722222),http://www.wikidata.org/entity/Q756593,Târgu Neamț,18695,Point(26.358611111 47.2025)
http://www.wikidata.org/entity/Q646847,Sodegaura,63975,Point(139.954722222 35.43),http://www.wikidata.org/entity/Q842713,Itajaí,183373,Point(-48.661944444 -26.907777777)
http://www.wikidata.org/entity/Q34820,Santo Domingo,2581827,Point(-69.893333333 18.476388888),http://www.wikidata.org/entity/Q1639365,La Muela,5894,Point(-1.116111111 41.580833333)
http://www.wikidata.org/entity/Q34692,Kingston,580000,Point(-76.793055555 17.971388888),http://www.wikidata.org/entity/Q1719466,Panevėžys,91054,Point(24.363888888 55.725)
http://www.wikidata.org/entity/Q487801,Barakaldo,101486,Point(-2.991666666 43.297222222),http://www.wikidata.org/entity/Q1765676,Torredelcampo,14142,Point(-3.903806754 37.8346076)
http://www.wikidata.org/entity/Q487801,Barakaldo,101486,Point(-2.991666666 43.297222222),http://www.wikidata.org/entity/Q2397948,Diez de Octubre,227293,Point(-82.359722222 23.088055555)
http://www.wikidata.org/entity/Q35045,Potosí,189652,Point(-65.75 -19.583333333),http://www.wikidata.org/entity/Q5582862,Cusco,428450,Point(-71.978056 -13.518333)
http://www.wikidata.org/entity/Q203000,Perth,47430,Point(-3.431666666 56.395277777),http://www.wikidata.org/entity/Q285,Cognac,18628,Point(-0.329166666 45.695833333)
http://www.wikidata.org/entity/Q203308,Shimonoseki,252844,Point(130.933333333 33.95),http://www.wikidata.org/entity/Q406,Istanbul,14657434,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q201613,Maebashi,331576,Point(139.066666666 36.383333333),http://www.wikidata.org/entity/Q541,Orvieto,20253,Point(12.1 42.716666666)
http://www.wikidata.org/entity/Q201442,Kruševac,58745,Point(21.326666666 43.583333333),http://www.wikidata.org/entity/Q914,Volgograd,1015586,Point(44.514722222 48.708611111)
http://www.wikidata.org/entity/Q203000,Perth,47430,Point(-3.431666666 56.395277777),http://www.wikidata.org/entity/Q2214,Pskov,209840,Point(28.333333333 57.816666666)
http://www.wikidata.org/entity/Q202158,Hämeenlinna,68011,Point(24.441388888 61.0),http://www.wikidata.org/entity/Q2288,Tver',419363,Point(35.921927777 56.857827777)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.789444444 31.971111111),http://www.wikidata.org/entity/Q2742,Münster,314319,Point(7.625555555 51.9625)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.8 31.95),http://www.wikidata.org/entity/Q2742,Münster,314319,Point(7.625555555 51.9625)
http://www.wikidata.org/entity/Q201442,Kruševac,58745,Point(21.326666666 43.583333333),http://www.wikidata.org/entity/Q2746,Rjazan',537622,Point(39.716666666 54.616666666)
http://www.wikidata.org/entity/Q202907,Ōtsu,342607,Point(135.85 35.016666666),http://www.wikidata.org/entity/Q2999,Würzburg,127880,Point(9.929444444 49.794444444)
http://www.wikidata.org/entity/Q202158,Hämeenlinna,68011,Point(24.441388888 61.0),http://www.wikidata.org/entity/Q3933,Celle,69602,Point(10.0825 52.625555555)
http://www.wikidata.org/entity/Q203000,Perth,47430,Point(-3.431666666 56.395277777),http://www.wikidata.org/entity/Q3942,Aschaffenburg,70527,Point(9.1478 49.97575)
http://www.wikidata.org/entity/Q202158,Hämeenlinna,68011,Point(24.441388888 61.0),http://www.wikidata.org/entity/Q3955,Weimar,65090,Point(11.316666666 50.983333333)
http://www.wikidata.org/entity/Q203027,Tsu,273267,Point(136.505555555 34.718611111),http://www.wikidata.org/entity/Q4035,Osasco,694844,Point(-46.791944444 -23.532777777)
http://www.wikidata.org/entity/Q202188,Ardahan,42226,Point(42.7 41.116666666),http://www.wikidata.org/entity/Q5196,Groznyj,291687,Point(45.698611111 43.3125)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.789444444 31.971111111),http://www.wikidata.org/entity/Q11736,Tientsin,13245000,Point(117.205555555 39.146666666)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.8 31.95),http://www.wikidata.org/entity/Q11736,Tientsin,13245000,Point(117.205555555 39.146666666)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.789444444 31.971111111),http://www.wikidata.org/entity/Q13137,Teramo,54338,Point(13.703911111 42.658852777)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.8 31.95),http://www.wikidata.org/entity/Q13137,Teramo,54338,Point(13.703911111 42.658852777)
http://www.wikidata.org/entity/Q202776,Ziguinchor,205294,Point(-16.266666666 12.583333333),http://www.wikidata.org/entity/Q13369,Rimini,149403,Point(12.568333333 44.059444444)
http://www.wikidata.org/entity/Q202158,Hämeenlinna,68011,Point(24.441388888 61.0),http://www.wikidata.org/entity/Q13373,Lucca,89243,Point(10.516666666 43.85)
http://www.wikidata.org/entity/Q201442,Kruševac,58745,Point(21.326666666 43.583333333),http://www.wikidata.org/entity/Q13376,Pistoia,90195,Point(10.916666666 43.933333333)
http://www.wikidata.org/entity/Q202158,Hämeenlinna,68011,Point(24.441388888 61.0),http://www.wikidata.org/entity/Q13972,Tartu,91407,Point(26.7225 58.38)
http://www.wikidata.org/entity/Q201618,Fukui,260263,Point(136.219583333 36.064055555),http://www.wikidata.org/entity/Q16000,Winsen (Luhe),34896,Point(10.216666666 53.366666666)
http://www.wikidata.org/entity/Q201186,Biskupiec,10539,Point(20.95692 53.86467),http://www.wikidata.org/entity/Q16109,Bramsche,30952,Point(7.972777777 52.408888888)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.789444444 31.971111111),http://www.wikidata.org/entity/Q26119,Prešov,88680,Point(21.233333333 49.0)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.8 31.95),http://www.wikidata.org/entity/Q26119,Prešov,88680,Point(21.233333333 49.0)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.789444444 31.971111111),http://www.wikidata.org/entity/Q26807,contea di Prince George,909535,Point(-76.85 38.83)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.8 31.95),http://www.wikidata.org/entity/Q26807,contea di Prince George,909535,Point(-76.85 38.83)
http://www.wikidata.org/entity/Q202776,Ziguinchor,205294,Point(-16.266666666 12.583333333),http://www.wikidata.org/entity/Q26807,contea di Prince George,909535,Point(-76.85 38.83)
http://www.wikidata.org/entity/Q202907,Ōtsu,342607,Point(135.85 35.016666666),http://www.wikidata.org/entity/Q28237,Lansing,114297,Point(-84.5467 42.7335)
http://www.wikidata.org/entity/Q201932,Kōfu,187144,Point(138.566666666 35.666666666),http://www.wikidata.org/entity/Q30002,Chengdu,11050000,Point(104.063333333 30.66)
http://www.wikidata.org/entity/Q202158,Hämeenlinna,68011,Point(24.441388888 61.0),http://www.wikidata.org/entity/Q30096,Frederiksberg,105037,Point(12.536388888 55.6775)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.789444444 31.971111111),http://www.wikidata.org/entity/Q36036,Leopoli,724314,Point(24.0315 49.841888888)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.8 31.95),http://www.wikidata.org/entity/Q36036,Leopoli,724314,Point(24.0315 49.841888888)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.789444444 31.971111111),http://www.wikidata.org/entity/Q37333,Lublino,339850,Point(22.566666666 51.233333333)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.8 31.95),http://www.wikidata.org/entity/Q37333,Lublino,339850,Point(22.566666666 51.233333333)
http://www.wikidata.org/entity/Q201932,Kōfu,187144,Point(138.566666666 35.666666666),http://www.wikidata.org/entity/Q39709,Des Moines,203433,Point(-93.620833333 41.590833333)
http://www.wikidata.org/entity/Q203000,Perth,47430,Point(-3.431666666 56.395277777),http://www.wikidata.org/entity/Q41252,Bydgoszcz,346739,Point(18.0 53.116666666)
http://www.wikidata.org/entity/Q202907,Ōtsu,342607,Point(135.85 35.016666666),http://www.wikidata.org/entity/Q42073,Gumi,421075,Point(128.354444444 36.21)
http://www.wikidata.org/entity/Q201932,Kōfu,187144,Point(138.566666666 35.666666666),http://www.wikidata.org/entity/Q42147,Cheongju,833276,Point(127.489722222 36.637222222)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.789444444 31.971111111),http://www.wikidata.org/entity/Q42308,Charkiv,1446107,Point(36.229166666 50.0)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.8 31.95),http://www.wikidata.org/entity/Q42308,Charkiv,1446107,Point(36.229166666 50.0)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.789444444 31.971111111),http://www.wikidata.org/entity/Q42807,Nîmes,149633,Point(4.36 43.836944444)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.8 31.95),http://www.wikidata.org/entity/Q42807,Nîmes,149633,Point(4.36 43.836944444)
http://www.wikidata.org/entity/Q202158,Hämeenlinna,68011,Point(24.441388888 61.0),http://www.wikidata.org/entity/Q47554,Toruń,201447,Point(18.616666666 53.016666666)
http://www.wikidata.org/entity/Q202158,Hämeenlinna,68011,Point(24.441388888 61.0),http://www.wikidata.org/entity/Q57076,Bærum,127731,Point(10.506667 59.938333)
http://www.wikidata.org/entity/Q203027,Tsu,273267,Point(136.505555555 34.718611111),http://www.wikidata.org/entity/Q57958,Zhenjiang,3113384,Point(119.45508 32.21086)
http://www.wikidata.org/entity/Q202158,Hämeenlinna,68011,Point(24.441388888 61.0),http://www.wikidata.org/entity/Q59091,Uppsala,234254,Point(17.633333333 59.866666666)
http://www.wikidata.org/entity/Q201722,Veria,43158,Point(22.201944444 40.520277777),http://www.wikidata.org/entity/Q59473,Užice,59747,Point(19.85 43.85)
http://www.wikidata.org/entity/Q202907,Ōtsu,342607,Point(135.85 35.016666666),http://www.wikidata.org/entity/Q68103,Interlaken,5592,Point(7.864644444 46.688125)
http://www.wikidata.org/entity/Q201613,Maebashi,331576,Point(139.066666666 36.383333333),http://www.wikidata.org/entity/Q79867,Birmingham,200733,Point(-86.81274 33.524755)
http://www.wikidata.org/entity/Q201613,Maebashi,331576,Point(139.066666666 36.383333333),http://www.wikidata.org/entity/Q79867,Birmingham,212237,Point(-86.81274 33.524755)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.789444444 31.971111111),http://www.wikidata.org/entity/Q79880,Debrecen,200974,Point(21.639166666 47.53)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.8 31.95),http://www.wikidata.org/entity/Q79880,Debrecen,200974,Point(21.639166666 47.53)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.789444444 31.971111111),http://www.wikidata.org/entity/Q82174,Brașov,290743,Point(25.6 45.65)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.8 31.95),http://www.wikidata.org/entity/Q82174,Brașov,290743,Point(25.6 45.65)
http://www.wikidata.org/entity/Q202158,Hämeenlinna,68011,Point(24.441388888 61.0),http://www.wikidata.org/entity/Q103725,Hafnarfjörður,28703,Point(-21.95 64.066666666)
http://www.wikidata.org/entity/Q201932,Kōfu,187144,Point(138.566666666 35.666666666),http://www.wikidata.org/entity/Q118213,Yamatokōriyama,84007,Point(135.782777777 34.649444444)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.789444444 31.971111111),http://www.wikidata.org/entity/Q128077,contea di Essex,789565,Point(-74.25 40.79)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.8 31.95),http://www.wikidata.org/entity/Q128077,contea di Essex,789565,Point(-74.25 40.79)
http://www.wikidata.org/entity/Q201932,Kōfu,187144,Point(138.566666666 35.666666666),http://www.wikidata.org/entity/Q132671,Pau,76275,Point(-0.37 43.300833333)
http://www.wikidata.org/entity/Q201618,Fukui,260263,Point(136.219583333 36.064055555),http://www.wikidata.org/entity/Q138338,New Brunswick,55181,Point(-74.444444444 40.486666666)
http://www.wikidata.org/entity/Q202973,Kingston,123798,Point(-76.5 44.233333333),http://www.wikidata.org/entity/Q141924,Boucherville,41671,Point(-73.45 45.6)
http://www.wikidata.org/entity/Q202973,Kingston,123798,Point(-76.5 44.233333333),http://www.wikidata.org/entity/Q141924,Boucherville,42730,Point(-73.45 45.6)
